Date,NIFTY50,BankNifty,SPY,IndiaVIX
2024-11-08,587.6587524414062,14.470000267028809,51561.19921875,24148.19921875
2024-11-11,588.21875,14.270000457763672,51876.75,24141.30078125
2024-11-12,586.3914794921875,14.59000015258789,51157.80078125,23883.44921875
2024-11-13,586.6763305664062,15.4399995803833,50088.3515625,23559.05078125
2024-11-14,582.9038696289062,14.779999732971191,50179.55078125,23532.69921875
2024-11-15,575.437744140625,,,
2024-11-18,577.7954711914062,15.170000076293945,50363.80078125,23453.80078125
2024-11-19,579.9076538085938,15.65999984741211,50626.5,23518.5
2024-11-20,580.1040649414062,,,
2024-11-21,583.2183227539062,15.989999771118164,50372.8984375,23349.900390625
2024-11-22,585.0259399414062,16.100000381469727,51135.3984375,23907.25
2024-11-25,587.0103759765625,15.300000190734863,52207.5,24221.900390625
2024-11-26,590.075439453125,15.3100004196167,52191.5,24194.5
2024-11-27,588.2874145507812,14.630000114440918,52301.80078125,24274.900390625
2024-11-28,,15.210000038146973,51906.8515625,23914.150390625
2024-11-29,591.94189453125,14.430000305175781,52055.6015625,24131.099609375
2024-12-02,593.0029907226562,14.699999809265137,52109.0,24276.05078125
2024-12-03,593.2780151367188,14.369999885559082,52695.75,24457.150390625
2024-12-04,596.9619140625,14.449999809265137,53266.8984375,24467.44921875
2024-12-05,595.9795532226562,14.529999732971191,53603.55078125,24708.400390625
2024-12-06,597.109375,14.140000343322754,53509.5,24677.80078125
2024-12-09,594.0344848632812,14.109999656677246,53407.75,24619.0
2024-12-10,592.1875610351562,13.779999732971191,53577.69921875,24610.05078125
2024-12-11,596.7655639648438,13.270000457763672,53391.3515625,24641.80078125
2024-12-12,593.690673828125,13.1899995803833,53216.44921875,24548.69921875
2024-12-13,593.5726928710938,13.050000190734863,53583.80078125,24768.30078125
2024-12-16,596.1072998046875,14.020000457763672,53581.3515625,24668.25
2024-12-17,593.6513061523438,14.489999771118164,52834.80078125,24336.0
2024-12-18,575.9584350585938,14.369999885559082,52139.55078125,24198.849609375
2024-12-19,575.7815551757812,14.510000228881836,51575.69921875,23951.69921875
2024-12-20,582.697265625,15.069999694824219,50759.19921875,23587.5
2024-12-23,586.1866455078125,13.520000457763672,51317.6015625,23753.44921875
2024-12-24,592.7020874023438,13.180000305175781,51233.0,23727.650390625
2024-12-26,592.7416381835938,14.039999961853027,51170.69921875,23750.19921875
2024-12-27,586.5020751953125,13.239999771118164,51311.30078125,23813.400390625
2024-12-30,579.8091430664062,13.970000267028809,50952.75,23644.900390625
2024-12-31,577.6997680664062,14.449999809265137,50860.19921875,23644.80078125
2025-01-01,,,51060.6015625,23742.900390625
2025-01-02,576.2803344726562,13.739999771118164,51605.55078125,24188.650390625
2025-01-03,583.48583984375,13.539999961853027,50988.80078125,24004.75
2025-01-06,586.8470458984375,15.649999618530273,49922.0,23616.05078125
2025-01-07,580.2133178710938,14.65999984741211,50202.1484375,23707.900390625
2025-01-08,581.0609741210938,14.470000267028809,49835.05078125,23688.94921875
2025-01-09,,14.65999984741211,49503.5,23526.5
2025-01-10,572.189697265625,14.920000076293945,48734.1484375,23431.5
2025-01-13,573.0768432617188,16.0,48041.25,23085.94921875
2025-01-14,573.8653564453125,15.470000267028809,48729.1484375,23176.05078125
2025-01-15,584.303955078125,15.260000228881836,48751.69921875,23213.19921875
2025-01-16,583.1802368164062,15.470000267028809,49278.69921875,23311.80078125
2025-01-17,589.0353393554688,15.75,48540.6015625,23203.19921875
2025-01-20,,16.420000076293945,49350.80078125,23344.75
2025-01-21,594.4270629882812,17.059999465942383,48570.8984375,23024.650390625
2025-01-22,597.7686157226562,16.770000457763672,48724.3984375,23155.349609375
2025-01-23,601.0313110351562,16.700000762939453,48589.0,23205.349609375
2025-01-24,599.2766723632812,16.75,48367.80078125,23092.19921875
2025-01-27,590.7997436523438,18.1299991607666,48064.6484375,22829.150390625
2025-01-28,595.8760986328125,18.200000762939453,48866.8515625,22957.25
2025-01-29,593.204833984375,18.639999389648438,49165.94921875,23163.099609375
2025-01-30,596.3885498046875,17.389999389648438,49311.94921875,23249.5
2025-01-31,593.2146606445312,16.25,49587.19921875,23508.400390625
2025-02-01,,,,23482.150390625
2025-02-03,589.22265625,14.350000381469727,49210.55078125,23361.05078125
2025-02-04,593.17529296875,14.020000457763672,50157.94921875,23739.25
2025-02-05,595.580322265625,14.079999923706055,50343.05078125,23696.30078125
2025-02-06,597.650390625,14.180000305175781,50382.1015625,23603.349609375
2025-02-07,592.1797485351562,13.6899995803833,50158.8515625,23559.94921875
2025-02-10,596.2013549804688,14.449999809265137,49981.0,23381.599609375
2025-02-11,596.6547241210938,14.869999885559082,49403.3984375,23071.80078125
2025-02-12,594.7326049804688,14.899999618530273,49479.44921875,23045.25
2025-02-13,601.0115966796875,14.960000038146973,49359.8515625,23031.400390625
